Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1780040288,100,,Aggregated,130.600000,0.000000,11,15,17,19,25,33,52,82,240,260,260,10499,0,11,15.509698866032783,3.6186999641358852,256.479199975729,34.416706352986
1780040289,100,,Aggregated,130.500000,0.000000,11,15,17,19,25,33,52,80,240,260,260,10622,0,11,15.49087265061023,3.6186999641358852,256.479199975729,34.41658821314253
1780040290,100,,Aggregated,130.100000,0.000000,12,15,17,19,26,33,52,80,240,260,260,10761,0,12,15.535994145025064,3.6186999641358852,256.479199975729,34.42040702536939
1780040291,100,,Aggregated,129.900000,0.000000,12,15,17,19,26,33,51,79,240,260,260,10888,0,12,15.502957815432618,3.6186999641358852,256.479199975729,34.413207200587806
1780040292,100,,Aggregated,130.100000,0.000000,11,15,17,19,26,33,51,78,230,260,260,11024,0,11,15.465722033231136,3.6186999641358852,256.479199975729,34.4111030478955
1780040293,100,,Aggregated,131.400000,0.000000,11,15,17,19,25,33,51,78,230,260,260,11157,0,11,15.438019753974427,3.6186999641358852,256.479199975729,34.391771981715515
1780040294,100,,Aggregated,130.400000,0.000000,11,15,17,19,26,33,52,79,230,260,260,11285,0,11,15.50038306550715,3.6186999641358852,256.479199975729,34.37598582188746
1780040295,100,,Aggregated,130.400000,0.000000,12,15,17,19,26,33,52,78,230,260,260,11422,0,12,15.484978155731731,3.6186999641358852,256.479199975729,34.37707932060935
1780040296,100,,Aggregated,131.100000,0.000000,12,15,17,19,26,33,52,78,230,260,260,11551,0,12,15.502463673731569,3.6186999641358852,256.479199975729,34.37165613366808
1780040297,100,,Aggregated,130.400000,0.000000,12,15,17,19,26,33,51,77,230,260,260,11681,0,12,15.51229929758859,3.6186999641358852,256.479199975729,34.37625203321633
1780040298,100,,Aggregated,130.700000,0.000000,12,15,17,19,26,33,51,77,230,260,260,11809,0,12,15.487735099885532,3.6186999641358852,256.479199975729,34.37310525870099
1780040299,100,,Aggregated,130.900000,0.000000,12,15,17,19,26,33,51,76,230,260,260,11949,0,12,15.470463527904393,3.6186999641358852,256.479199975729,34.376516863335844
1780040300,100,,Aggregated,130.400000,0.000000,12,15,17,19,26,33,51,76,230,260,260,12081,0,12,15.450860441649805,3.6186999641358852,256.479199975729,34.36950583560964
1780040301,100,,Aggregated,131.500000,0.000000,12,15,17,20,26,34,52,76,230,260,260,12204,0,12,15.558574655437347,3.6186999641358852,256.479199975729,34.37635201573255
1780040302,100,,Aggregated,132.000000,0.000000,12,15,18,20,26,34,54,82,230,260,260,12339,0,12,15.77170564016684,3.6186999641358852,256.479199975729,34.37255855417781
1780040303,100,,Aggregated,130.900000,0.000000,12,15,18,20,26,34,54,81,230,260,260,12468,0,12,15.71327601809135,3.6186999641358852,256.479199975729,34.36750080205326
1780040304,100,,Aggregated,130.800000,0.000000,12,15,18,20,27,35,57,88,230,260,260,12596,0,12,15.91000869262342,3.6186999641358852,256.479199975729,34.36146395681168
1780040305,100,,Aggregated,129.800000,0.000000,12,15,18,20,27,36,60,87,230,260,260,12730,0,12,16.149937281497,3.6186999641358852,256.479199975729,34.372427336999216
1780040306,100,,Aggregated,129.200000,0.000000,12,15,18,20,28,37,60,86,230,260,260,12849,0,12,16.269887951821687,3.6186999641358852,256.479199975729,34.36033932601759
1780040307,100,,Aggregated,128.600000,0.000000,12,15,18,21,28,37,60,86,230,260,260,12980,0,12,16.33909170208922,3.6186999641358852,256.479199975729,34.34406779661017
1780040308,100,,Aggregated,129.100000,0.000000,12,15,18,21,28,38,61,84,230,260,260,13107,0,12,16.504263370165685,3.6186999641358852,256.479199975729,34.368047608148316
1780040309,100,,Aggregated,128.800000,0.000000,12,16,19,21,29,38,61,84,230,260,260,13234,0,12,16.571169819610915,3.6186999641358852,256.479199975729,34.35922623545413
1780040310,100,,Aggregated,129.300000,0.000000,12,16,19,21,29,39,61,83,230,260,260,13362,0,12,16.675017938447404,3.6186999641358852,256.479199975729,34.34665469241131
1780040311,100,,Aggregated,128.600000,0.000000,12,16,19,21,29,39,62,85,230,260,260,13487,0,12,16.820164506066135,3.6186999641358852,256.479199975729,34.340624304886184
1780040312,100,,Aggregated,127.300000,0.000000,12,16,19,21,29,39,62,84,230,260,260,13619,0,12,16.820136727602108,3.6186999641358852,256.479199975729,34.326602540568324
1780040313,100,,Aggregated,127.600000,0.000000,12,16,19,22,29,39,62,84,230,260,260,13750,0,12,16.859914079443975,3.6186999641358852,256.479199975729,34.318327272727274
1780040314,100,,Aggregated,127.400000,0.000000,12,16,19,22,29,40,62,84,230,260,260,13881,0,12,16.9406517464526,3.6186999641358852,256.479199975729,34.335134356314384
1780040315,100,,Aggregated,128.300000,0.000000,12,16,19,22,30,40,62,83,230,260,260,14013,0,12,17.061127195627105,3.6186999641358852,256.479199975729,34.32427032041676
1780040316,100,,Aggregated,128.500000,0.000000,12,16,20,22,30,40,62,83,230,260,260,14140,0,12,17.098970155022865,3.6186999641358852,256.479199975729,34.33458274398868
1780040317,100,,Aggregated,128.200000,0.000000,13,16,20,22,30,40,62,83,230,260,260,14262,0,13,17.105730689455466,3.6186999641358852,256.479199975729,34.327724021876314
1780040318,100,,Aggregated,127.800000,0.000000,13,16,20,22,30,41,62,82,230,260,260,14391,0,13,17.2149518999781,3.6186999641358852,256.479199975729,34.308804113682164
1780040319,100,,Aggregated,127.900000,0.000000,13,17,20,23,30,41,62,82,230,260,260,14529,0,13,17.279193481507075,3.6186999641358852,256.479199975729,34.320256039644846
1780040320,100,,Aggregated,126.500000,0.000000,13,17,20,23,31,41,62,82,230,260,260,14659,0,13,17.327487713494232,3.6186999641358852,256.479199975729,34.32444232212293
1780040321,100,,Aggregated,127.000000,0.000000,13,17,20,23,31,42,62,82,230,260,260,14782,0,13,17.389389513774095,3.6186999641358852,256.479199975729,34.319713164659724
1780040322,100,,Aggregated,128.300000,0.000000,13,17,20,23,31,42,62,81,230,260,260,14915,0,13,17.469304209995602,3.6186999641358852,256.479199975729,34.315186054307745
1780040323,100,,Aggregated,128.300000,0.000000,13,17,20,23,31,42,62,81,230,260,260,15046,0,13,17.514737438057452,3.6186999641358852,256.479199975729,34.30931809118702
1780040324,100,,Aggregated,128.500000,0.000000,13,17,20,23,31,42,62,80,230,260,260,15173,0,13,17.584196849257992,3.6186999641358852,256.479199975729,34.32584195610624
1780040325,100,,Aggregated,128.400000,0.000000,13,17,21,23,32,42,62,80,230,260,260,15305,0,13,17.692362959397794,3.6186999641358852,256.479199975729,34.32414243711205
1780040326,100,,Aggregated,128.100000,0.000000,13,17,21,23,32,43,62,80,230,260,260,15441,0,13,17.766740281954764,3.6186999641358852,256.479199975729,34.314163590441034
1780040327,100,,Aggregated,128.200000,0.000000,13,17,21,24,32,43,62,79,230,260,260,15564,0,13,17.836949922483036,3.6186999641358852,256.479199975729,34.31913389874068
1780040328,100,,Aggregated,127.800000,0.000000,13,17,21,24,32,44,63,80,230,260,260,15689,0,13,17.95484302334836,3.6186999641358852,256.479199975729,34.30639301421378
1780040329,100,,Aggregated,128.600000,0.000000,13,17,21,24,33,44,64,80,230,260,260,15819,0,13,18.021568923011316,3.6186999641358852,256.479199975729,34.30109362159428
1780040330,100,,Aggregated,128.500000,0.000000,13,18,21,24,33,45,64,80,230,260,260,15946,0,13,18.11884032936983,3.6186999641358852,256.479199975729,34.29273799071868
1780040331,100,,Aggregated,128.600000,0.000000,13,18,22,24,33,45,64,80,220,260,260,16080,0,13,18.228413973427006,3.6186999641358852,256.479199975729,34.30223880597015
1780040332,100,,Aggregated,127.500000,0.000000,13,18,22,24,34,45,64,80,220,260,260,16201,0,13,18.334299042848468,3.6186999641358852,256.479199975729,34.3018949447565
1780040333,100,,Aggregated,127.400000,0.000000,13,18,22,25,34,46,66,80,220,260,260,16326,0,13,18.473489286650018,3.6186999641358852,256.479199975729,34.290028175915715
1780040334,100,,Aggregated,127.100000,0.000000,13,18,22,25,34,46,65,80,220,260,260,16459,0,13,18.519431702660576,3.6186999641358852,256.479199975729,34.285436539279424
1780040335,100,,Aggregated,126.500000,0.000000,14,18,22,25,35,47,66,81,220,260,260,16576,0,14,18.6333662761916,3.6186999641358852,256.479199975729,34.28100868725869
1780040336,100,,Aggregated,127.100000,0.000000,14,18,22,25,35,47,66,81,220,260,260,16703,0,14,18.71465457068646,3.6186999641358852,256.479199975729,34.28485900736395
1780040337,100,,Aggregated,127.100000,0.000000,14,18,22,25,35,47,66,80,220,260,260,16831,0,14,18.73464405525419,3.6186999641358852,256.479199975729,34.27900897154061
1780040338,100,,Aggregated,126.800000,0.000000,14,18,23,25,35,46,65,80,220,260,260,16963,0,14,18.75886682157763,3.6186999641358852,256.479199975729,34.27666096798915
1780040339,100,,Aggregated,125.800000,0.000000,14,18,23,25,35,47,65,80,220,260,260,17087,0,14,18.830148352267493,3.6186999641358852,256.479199975729,34.26967870310762
1780040340,100,,Aggregated,127.100000,0.000000,14,19,23,26,35,47,65,80,220,260,260,17212,0,14,18.875713269548744,3.6186999641358852,256.479199975729,34.288229142458746
1780040341,100,,Aggregated,126.400000,0.000000,14,19,23,26,35,47,65,79,220,260,260,17341,0,14,18.932186759460315,3.6186999641358852,256.479199975729,34.28510466524422
1780040342,100,,Aggregated,126.300000,0.000000,14,19,23,26,36,47,66,80,220,260,260,17476,0,14,19.05996424788053,3.6186999641358852,256.479199975729,34.27328908216983
1780040343,100,,Aggregated,127.000000,0.000000,14,19,23,26,36,48,66,80,220,260,260,17599,0,14,19.165741860097846,3.6186999641358852,256.479199975729,34.26444684357066
1780040344,100,,Aggregated,126.000000,0.000000,14,19,23,26,36,48,66,80,220,260,260,17737,0,14,19.269529993550233,3.6186999641358852,256.479199975729,34.27118452951457
1780040345,100,,Aggregated,127.000000,0.000000,14,19,23,26,36,48,66,80,220,260,260,17863,0,14,19.277828561552614,3.6186999641358852,256.479199975729,34.270951128030006
1780040346,100,,Aggregated,127.100000,0.000000,14,19,23,26,36,48,66,79,220,260,260,17997,0,14,19.31543852827823,3.6186999641358852,256.479199975729,34.267377896316056
1780040347,100,,Aggregated,126.200000,0.000000,14,19,24,27,36,48,66,79,220,260,260,18125,0,14,19.368501627169035,3.6186999641358852,256.479199975729,34.2656
1780040348,100,,Aggregated,127.100000,0.000000,14,19,24,27,36,48,65,79,220,260,260,18244,0,14,19.368362272116354,3.6186999641358852,256.479199975729,34.25246656434992
1780040349,100,,Aggregated,127.800000,0.000000,14,19,24,27,36,48,65,79,220,260,260,18371,0,14,19.431438794423492,3.6186999641358852,256.479199975729,34.2531707582603
1780040350,100,,Aggregated,126.300000,0.000000,14,20,24,27,37,48,66,80,220,260,260,18501,0,14,19.506840051509624,3.6186999641358852,256.479199975729,34.25993189557321
1780040351,100,,Aggregated,126.500000,0.000000,14,20,24,27,37,48,66,79,220,260,260,18634,0,14,19.510370220710502,3.6186999641358852,256.479199975729,34.26419448320275
1780040352,100,,Aggregated,127.200000,0.000000,14,20,24,27,37,48,66,79,220,260,260,18759,0,14,19.551030486333158,3.6186999641358852,256.479199975729,34.24201716509409
1780040353,100,,Aggregated,127.400000,0.000000,15,20,24,27,37,49,66,79,220,260,260,18880,0,15,19.62377957062341,3.6186999641358852,256.479199975729,34.2438029661017
1780040354,100,,Aggregated,127.600000,0.000000,15,20,24,27,37,49,66,79,220,260,260,19005,0,15,19.711444145916296,3.6186999641358852,256.479199975729,34.229465930018414
1780040355,100,,Aggregated,126.500000,0.000000,15,20,24,27,37,49,66,79,220,260,260,19138,0,15,19.787533320812106,3.6186999641358852,256.479199975729,34.23158114745532
1780040356,100,,Aggregated,126.100000,0.000000,15,20,24,27,37,50,66,79,220,260,260,19262,0,15,19.84310077320729,3.6186999641358852,256.479199975729,34.22126466618212
1780040357,100,,Aggregated,126.600000,0.000000,15,20,24,28,38,50,66,79,220,260,260,19394,0,15,19.958630039866296,3.6186999641358852,256.479199975729,34.21563370114468
1780040358,100,,Aggregated,126.500000,0.000000,15,20,25,28,38,50,67,79,220,260,260,19522,0,15,20.031906418028036,3.6186999641358852,256.479199975729,34.21621760065567
1780040359,100,,Aggregated,126.900000,0.000000,15,20,25,28,38,51,67,79,220,260,260,19651,0,15,20.11215765568455,3.6186999641358852,256.479199975729,34.20869166963513
1780040360,100,,Aggregated,127.500000,0.000000,15,20,25,28,39,51,67,79,220,260,260,19770,0,15,20.1960379257386,3.6186999641358852,256.479199975729,34.20687910976227
1780040361,100,,Aggregated,127.300000,0.000000,15,21,25,28,39,51,67,79,220,260,260,19898,0,15,20.298533279312828,3.6186999641358852,256.479199975729,34.213941099608
1780040362,100,,Aggregated,126.500000,0.000000,15,21,25,28,39,51,67,79,220,250,260,20022,0,15,20.338728533206375,3.6186999641358852,256.479199975729,34.21016881430427
1780040363,100,,Aggregated,125.700000,0.000000,15,21,25,28,39,52,67,80,220,250,260,20155,0,15,20.44094002441069,3.6186999641358852,256.479199975729,34.20520962540313
1780040364,100,,Aggregated,126.200000,0.000000,15,21,25,29,39,52,67,80,220,250,260,20285,0,15,20.533392688758546,3.6186999641358852,256.479199975729,34.19566181907814
1780040365,100,,Aggregated,125.700000,0.000000,15,21,25,29,40,52,68,81,220,250,260,20406,0,15,20.627144300286666,3.6186999641358852,256.479199975729,34.1929334509458
1780040366,100,,Aggregated,126.500000,0.000000,15,21,26,29,40,52,68,80,220,250,260,20534,0,15,20.664394944562442,3.6186999641358852,256.479199975729,34.19177948767897
