Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1780040032,50,,Aggregated,32.400000,0.000000,9,11,12,13,16,19,23,26,38,44,44,1829,0,9,10.134480808830492,3.8704000180587173,44.39329996239394,42.651175505740845
1780040033,50,,Aggregated,32.900000,0.000000,9,11,12,13,16,19,23,26,38,44,44,1861,0,9,10.168995700783082,3.8704000180587173,44.39329996239394,42.667920472864054
1780040034,50,,Aggregated,32.900000,0.000000,9,11,12,13,16,20,24,27,38,44,44,1895,0,9,10.27584564571065,3.8704000180587173,44.39329996239394,42.68759894459103
1780040035,50,,Aggregated,33.100000,0.000000,9,11,12,13,17,20,25,27,38,44,44,1928,0,9,10.367816181684828,3.8704000180587173,44.39329996239394,42.61929460580913
1780040036,50,,Aggregated,33.000000,0.000000,9,11,12,13,17,20,25,28,38,44,44,1962,0,9,10.414423903181701,3.8704000180587173,44.39329996239394,42.57798165137615
1780040037,50,,Aggregated,33.200000,0.000000,9,11,13,13,17,20,25,28,38,44,44,1995,0,9,10.452396891145199,3.8704000180587173,44.39329996239394,42.62205513784461
1780040038,50,,Aggregated,33.100000,0.000000,9,11,13,13,17,20,25,27,34,44,44,2028,0,9,10.479749111376917,3.8704000180587173,44.39329996239394,42.59615384615385
1780040039,50,,Aggregated,33.700000,0.000000,9,11,13,13,17,20,25,27,34,44,44,2060,0,9,10.504806746764887,3.8704000180587173,44.39329996239394,42.616504854368934
1780040040,50,,Aggregated,33.100000,0.000000,10,11,13,13,17,20,25,27,34,44,44,2095,0,10,10.515042910961377,3.8704000180587173,44.39329996239394,42.644868735083534
1780040041,50,,Aggregated,32.700000,0.000000,10,11,13,13,17,20,25,28,35,44,44,2128,0,10,10.579531107881698,3.8704000180587173,44.39329996239394,42.650375939849624
1780040042,50,,Aggregated,33.300000,0.000000,10,11,13,14,17,20,25,28,35,44,44,2164,0,10,10.623741727115762,3.8704000180587173,44.39329996239394,42.625693160813306
1780040043,50,,Aggregated,33.100000,0.000000,10,11,13,14,17,20,25,28,35,44,44,2195,0,10,10.641294759475459,3.8704000180587173,44.39329996239394,42.62414578587699
1780040044,50,,Aggregated,33.400000,0.000000,10,12,13,14,17,20,25,28,35,44,44,2228,0,10,10.702117413422009,3.8704000180587173,44.39329996239394,42.63375224416517
1780040045,50,,Aggregated,33.200000,0.000000,10,12,13,14,17,20,25,28,35,44,44,2263,0,10,10.749543392448428,3.8704000180587173,44.39329996239394,42.68272205037561
1780040046,50,,Aggregated,33.500000,0.000000,10,12,13,14,17,20,25,28,35,44,44,2297,0,10,10.760236960159867,3.8704000180587173,44.39329996239394,42.60383108402264
